Date,Time,LocationDescription,Beat,District,Ward,CommunityArea,PrimaryType
04/10/2015 12:15:00 PM,,159,914,9,25,34,3
04/10/2015 10:00:00 AM,,129,132,1,2,33,33
04/10/2015 12:06:00 PM,,17,1723,17,39,16,2
04/09/2015 05:00:00 PM,,71,113,1,42,32,33
04/10/2015 12:15:00 PM,,155,2512,25,29,19,3
04/09/2015 04:00:00 PM,,19,1024,10,22,30,25
04/10/2015 08:45:00 AM,,140,2412,24,50,2,25
04/10/2015 10:55:00 AM,,129,2533,25,37,25,33
04/10/2015 12:38:00 PM,,155,2531,25,29,25,3
03/27/2015 02:29:00 PM,,141,1215,12,1,24,33
04/10/2015 12:25:00 PM,,124,1135,11,28,29,33
04/09/2015 11:00:00 PM,,124,1223,12,2,28,7
04/06/2015 09:00:00 AM,,124,2422,24,49,1,25
04/10/2015 10:45:00 AM,,139,222,2,4,39,3
04/10/2015 01:00:00 PM,,159,1114,11,28,26,19
04/10/2015 12:45:00 PM,,127,1624,16,38,15,33
04/10/2015 12:35:00 PM,,159,1434,14,1,24,19
04/10/2015 10:30:00 AM,,139,634,6,21,49,7
04/10/2015 12:06:00 PM,,159,1532,15,28,25,19
04/10/2015 01:30:00 PM,,142,1124,11,28,27,3
02/17/2015 03:30:00 PM,,72,631,6,6,44,9
10/01/2014 12:00:00 PM,,139,411,4,8,45,9
04/10/2015 12:25:00 PM,,155,1125,11,2,28,19
10/01/2014 12:00:00 AM,,139,933,9,20,61,9
04/10/2015 12:00:00 PM,,21,2234,22,34,75,33
04/10/2015 01:30:00 PM,,159,933,9,20,61,25
04/10/2015 01:10:00 PM,,139,2234,22,34,75,3
04/01/2015 02:00:00 PM,,19,2533,25,37,25,33
04/10/2015 01:35:00 PM,,155,1112,11,27,23,19
04/09/2015 03:00:00 PM,,140,1624,16,38,15,7
04/10/2015 02:20:00 PM,,155,1914,19,46,3,19
04/07/2015 09:00:00 AM,,159,1224,12,27,28,33
04/10/2015 12:44:00 PM,,17,1912,19,47,5,19
04/10/2015 02:19:00 PM,,155,1132,11,24,26,19
04/10/2015 11:50:00 AM,,19,2522,25,30,20,2
04/10/2015 02:17:00 PM,,155,1913,19,46,3,19
04/03/2015 12:30:00 PM,,19,631,6,8,44,9
04/10/2015 11:00:00 AM,,19,411,4,8,45,7
04/08/2015 11:00:00 PM,,159,414,4,8,46,33
04/10/2015 01:00:00 PM,,175,414,4,7,43,3
04/10/2015 11:30:00 AM,,155,1023,10,28,29,33
04/08/2015 08:00:00 AM,,124,1033,10,12,30,3
03/28/2015 09:00:00 AM,,19,823,8,15,66,9
04/10/2015 01:15:00 PM,,141,1524,15,37,25,3
04/10/2015 01:10:00 PM,,159,835,8,18,70,7
04/10/2015 11:15:00 AM,,159,2411,24,50,2,7
04/10/2015 11:00:00 AM,,142,2535,25,26,23,2
04/09/2015 06:00:00 PM,,159,2512,25,29,19,33
04/06/2015 11:00:00 AM,,175,2411,24,49,2,33
04/06/2015 08:30:00 AM,,2,932,9,16,61,33
11/11/2002 12:00:00 AM,,139,831,8,18,66,33
04/08/2015 10:00:00 PM,,159,1624,16,38,15,33
04/09/2015 09:00:00 PM,,159,1732,17,35,16,7
04/09/2015 10:30:00 AM,,159,1033,10,12,30,33
04/08/2015 12:00:00 PM,,139,1633,16,38,15,4
04/10/2015 02:35:00 PM,,156,1834,18,42,8,33
04/07/2015 02:00:00 PM,,2,822,8,14,63,7
04/09/2015 11:00:00 AM,,139,723,7,16,68,7
04/10/2015 12:00:00 PM,,139,1034,10,12,30,9
04/10/2015 01:11:00 PM,,156,1832,18,42,8,33
04/10/2015 12:19:00 PM,,19,725,7,17,67,34
04/10/2015 10:41:00 AM,,139,734,7,17,67,34
04/10/2015 02:00:00 PM,,155,733,7,17,68,34
04/09/2015 06:00:00 PM,,159,1412,14,35,21,7
04/09/2015 11:30:00 PM,,159,1414,14,35,22,18
04/09/2015 12:01:00 AM,,159,1421,14,1,24,33
04/02/2015 09:00:00 PM,,17,1924,19,44,6,33
07/03/2014 09:00:00 AM,,139,1915,19,46,3,9
04/10/2015 02:30:00 PM,,139,814,8,23,56,33
04/10/2015 11:00:00 AM,,153,1235,12,25,31,33
03/30/2015 03:00:00 PM,,139,1925,19,46,6,9
04/10/2015 02:10:00 PM,,96,2512,25,36,19,33
03/30/2015 09:11:00 AM,,124,1411,14,1,21,9
04/10/2015 03:05:00 PM,,156,2213,22,19,72,9
04/10/2015 01:40:00 PM,,142,2534,25,30,20,2
04/10/2015 01:12:00 PM,,156,323,3,6,69,30
04/08/2015 07:00:00 AM,,142,312,3,20,42,33
04/10/2015 03:24:00 PM,,155,1225,12,2,28,19
04/10/2015 02:00:00 PM,,143,235,2,5,41,33
11/10/2005 09:00:00 AM,,19,2032,20,47,4,33
04/09/2015 04:00:00 PM,,139,314,3,20,42,7
04/08/2015 01:30:00 PM,,92,1223,12,2,28,9
04/09/2015 09:45:00 PM,,139,823,8,15,66,8
04/09/2015 09:00:00 PM,,159,821,8,14,58,7
04/10/2015 12:00:00 PM,,140,822,8,23,62,4
04/10/2015 03:30:00 PM,,156,921,9,14,58,33
04/10/2015 01:35:00 PM,,155,1531,15,37,25,2
04/10/2015 03:20:00 PM,,156,723,7,20,68,2
04/10/2015 02:59:00 PM,,155,725,7,17,67,3
04/07/2015 06:30:00 PM,,124,725,7,15,67,3
12/07/2014 09:00:00 AM,,139,714,7,15,67,9
04/10/2015 03:10:00 PM,,25,2211,22,19,74,34
04/10/2015 01:35:00 PM,,155,1914,19,46,3,19
04/10/2015 01:38:00 PM,,141,1922,19,32,6,33
04/09/2015 12:30:00 PM,,159,921,9,12,58,7
04/10/2015 01:00:00 PM,,139,613,6,21,71,33
04/10/2015 03:40:00 AM,,175,932,9,16,61,33
04/10/2015 03:30:00 PM,,19,1023,10,12,30,25
04/05/2015 02:15:00 AM,,139,1423,14,26,24,25
04/10/2015 04:20:00 PM,,17,324,3,5,69,19
04/01/2015 09:00:00 AM,,124,331,3,5,43,9
04/10/2015 01:00:00 PM,,124,1834,18,42,8,33
04/10/2015 03:25:00 PM,,96,1722,17,45,15,33
04/10/2015 02:10:00 PM,,156,1833,18,42,8,33
04/10/2015 03:58:00 PM,,155,2534,25,37,23,25
04/09/2015 12:30:00 PM,,19,1511,15,29,25,33
03/29/2015 03:30:00 PM,,124,1823,18,27,8,33
04/10/2015 02:00:00 PM,,143,411,4,5,43,9
04/10/2015 03:40:00 PM,,19,2422,24,49,1,3
04/10/2015 02:00:00 PM,,59,1713,17,33,14,3
04/09/2015 08:52:00 PM,,139,921,9,14,58,7
04/10/2015 02:45:00 PM,,75,123,1,2,32,33
04/10/2015 10:30:00 AM,,95,124,1,2,28,2
04/09/2015 08:40:00 PM,,159,133,1,2,35,30
04/10/2015 04:07:00 PM,,159,324,3,5,43,25
04/10/2015 04:56:00 PM,,17,1914,19,46,3,19
04/10/2015 03:02:00 PM,,159,213,2,3,34,9
04/10/2015 04:24:00 PM,,159,1533,15,28,25,7
04/10/2015 10:41:00 AM,,124,413,4,8,48,9
04/10/2015 04:24:00 PM,,159,431,4,7,51,25
04/10/2015 12:00:00 PM,,141,632,6,6,44,2
04/09/2015 10:00:00 PM,,140,735,7,17,67,4
04/10/2015 03:30:00 PM,,156,821,8,14,63,33
04/10/2015 01:00:00 AM,,159,1513,15,29,25,25
04/10/2015 02:45:00 PM,,129,113,1,2,32,33
04/10/2015 12:01:00 AM,,159,2013,20,48,77,33
04/07/2015 04:00:00 PM,,140,1922,19,32,5,4
04/10/2015 05:30:00 AM,,140,634,6,6,49,4
04/10/2015 04:38:00 PM,,142,1132,11,24,26,19
04/10/2015 01:00:00 PM,,143,422,4,7,46,3
04/10/2015 01:32:00 AM,,139,915,9,11,60,3
04/10/2015 04:05:00 PM,,142,725,7,15,67,7
04/10/2015 12:00:00 PM,,19,212,2,4,35,33
04/03/2015 02:00:00 PM,,19,332,3,5,43,25
04/10/2015 03:15:00 PM,,159,122,1,42,32,33
04/10/2015 03:47:00 PM,,139,1533,15,24,25,19
04/10/2015 04:52:00 PM,,156,811,8,23,56,9
04/10/2015 05:05:00 PM,,17,814,8,23,56,19
04/10/2015 05:15:00 PM,,156,1214,12,27,24,33
04/09/2015 07:00:00 PM,,139,2523,25,31,21,7
04/09/2015 12:00:00 AM,,159,2221,22,21,73,18
04/10/2015 02:49:00 PM,,177,912,9,11,59,33
04/09/2015 08:00:00 PM,,19,133,1,2,35,25
04/09/2015 01:16:00 AM,,139,1223,12,2,28,25
04/10/2015 05:30:00 PM,,155,324,3,5,43,2
10/04/2008 05:30:00 AM,,159,1112,11,27,23,12
10/01/2014 12:00:00 AM,,139,811,8,23,56,23
04/10/2015 05:55:00 PM,,139,622,6,21,44,7
04/10/2015 12:30:00 PM,,124,1712,17,39,14,7
04/10/2015 03:10:00 PM,,159,633,6,9,44,19
04/08/2015 04:30:00 PM,,124,2523,25,30,21,9
04/08/2015 05:00:00 PM,,124,2212,22,19,75,2
04/09/2015 07:30:00 PM,,156,323,3,6,69,25
04/09/2015 11:45:00 PM,,159,2012,20,40,4,7
04/10/2015 05:00:00 PM,,44,1233,12,2,28,8
04/10/2015 10:00:00 AM,,159,2033,20,46,3,7
04/09/2015 08:50:00 PM,,155,1134,11,24,27,3
04/10/2015 05:00:00 PM,,124,121,1,2,28,9
04/09/2015 11:00:00 PM,,124,1422,14,26,22,25
04/10/2015 05:15:00 PM,,159,1111,11,37,23,3
04/10/2015 12:00:00 PM,,143,112,1,42,32,33
04/10/2015 03:18:00 PM,,141,825,8,15,66,2
04/10/2015 12:30:00 PM,,139,2212,22,19,72,9
04/08/2015 05:30:00 PM,,175,2212,22,19,75,33
04/01/2015 12:00:00 PM,,140,2222,22,21,73,7
04/03/2015 12:00:00 PM,,139,2222,22,21,73,33
04/10/2015 12:00:00 PM,,143,112,1,42,32,9
04/10/2015 10:54:00 AM,,139,2432,24,49,1,25
04/10/2015 05:45:00 PM,,19,823,8,15,66,33
04/10/2015 04:19:00 PM,,139,512,5,34,49,9
04/09/2015 12:01:00 AM,,159,1533,15,28,25,7
04/10/2015 07:00:00 AM,,139,1432,14,32,22,7
04/10/2015 04:30:00 PM,,129,1931,19,32,7,7
04/10/2015 03:00:00 PM,,96,933,9,3,61,17
04/10/2015 04:56:00 PM,,159,321,3,5,69,19
03/30/2015 09:00:00 AM,,124,1432,14,1,22,18
04/10/2015 05:40:00 PM,,159,932,9,16,61,28
04/10/2015 05:25:00 PM,,17,911,9,12,58,18
04/10/2015 04:57:00 PM,,25,412,4,8,45,2
04/10/2015 05:07:00 PM,,159,1531,15,37,25,3
04/10/2015 06:00:00 PM,,159,915,9,3,34,3
03/13/2015 09:00:00 AM,,139,834,8,18,70,25
04/10/2015 05:50:00 PM,,159,1113,11,28,26,3
04/10/2015 05:45:00 PM,,96,312,3,20,42,3
04/10/2015 06:30:00 PM,,131,321,3,6,42,8
04/10/2015 02:20:00 PM,,161,932,9,16,61,17
04/10/2015 06:52:00 PM,,17,1134,11,24,27,19
03/25/2015 12:01:00 AM,,139,813,8,13,62,25
04/08/2015 04:54:00 AM,,139,833,8,18,70,25
04/10/2015 01:00:00 PM,,143,112,1,42,32,33
04/03/2015 05:00:00 PM,,22,1922,19,44,6,9
04/09/2015 10:00:00 AM,,67,935,9,3,37,30
01/30/2015 10:00:00 AM,,139,222,2,4,39,9
04/10/2015 03:30:00 PM,,139,1634,16,38,15,2
04/09/2015 05:50:00 AM,,159,1613,16,41,10,7
04/10/2015 02:15:00 AM,,124,1611,16,45,10,4
04/10/2015 07:10:00 PM,,159,821,8,14,58,19
04/10/2015 07:00:00 PM,,139,1513,15,29,25,33
04/10/2015 01:00:00 PM,,129,1115,11,28,26,7
03/24/2015 09:28:00 PM,,75,632,6,6,44,33
04/10/2015 05:40:00 PM,,19,2424,24,49,1,7
04/10/2015 06:35:00 PM,,159,712,7,16,68,25
04/10/2015 06:55:00 PM,,124,1911,19,47,4,8
04/10/2015 04:40:00 PM,,159,623,6,6,69,2
04/10/2015 05:00:00 PM,,159,324,3,5,43,7
04/10/2015 05:39:00 PM,,124,631,6,8,44,8
04/10/2015 04:45:00 PM,,92,632,6,8,44,7
04/09/2015 01:00:00 PM,,151,2211,22,19,74,9
04/09/2015 09:30:00 AM,,175,2221,22,21,73,33
04/10/2015 06:15:00 PM,,78,112,1,42,32,33
04/10/2015 07:00:00 PM,,139,825,8,15,66,7
04/10/2015 06:44:00 PM,,159,822,8,14,62,28
04/10/2015 06:30:00 PM,,17,1024,10,24,30,2
04/10/2015 05:00:00 PM,,140,234,2,5,41,4
04/10/2015 06:45:00 PM,,19,1112,11,27,23,3
04/10/2015 04:47:00 PM,,143,1831,18,42,8,33
04/10/2015 06:40:00 PM,,159,1123,11,28,27,7
04/10/2015 06:12:00 PM,,143,122,1,42,32,7
04/09/2015 08:40:00 PM,,19,1412,14,35,22,9
04/10/2015 03:46:00 PM,,143,111,1,42,32,33
04/10/2015 12:00:00 PM,,19,624,6,6,44,3
04/10/2015 07:45:00 PM,,17,1122,11,28,26,19
04/10/2015 06:53:00 PM,,159,334,3,7,43,7
04/05/2015 06:00:00 PM,,19,2524,25,30,22,33
04/10/2015 07:04:00 PM,,59,623,6,17,69,33
04/10/2015 05:48:00 PM,,51,334,3,5,43,3
04/10/2015 12:45:00 PM,,159,332,3,5,43,33
04/10/2015 11:30:00 AM,,124,2411,24,50,2,25
04/10/2015 08:00:00 AM,,19,232,2,20,40,4
04/10/2015 07:41:00 PM,,159,934,9,16,61,19
03/25/2015 12:00:00 PM,,139,1022,10,24,29,4
04/10/2015 06:40:00 PM,,124,1024,10,24,29,7
04/10/2015 07:41:00 PM,,155,532,5,9,53,19
04/10/2015 04:30:00 PM,,155,1023,10,28,29,30
04/10/2015 04:20:00 PM,,19,1013,10,22,30,7
04/10/2015 02:00:00 PM,,159,1031,10,22,30,3
04/10/2015 07:00:00 PM,,19,1112,11,27,23,3
04/10/2015 01:30:00 PM,,143,1031,10,22,30,33
04/10/2015 01:35:00 PM,,19,1013,10,22,30,25
04/10/2015 07:20:00 PM,,155,211,2,3,35,3
04/03/2015 08:39:00 AM,,124,1012,10,24,29,33
04/10/2015 06:12:00 PM,,141,1121,11,27,23,25
04/10/2015 01:50:00 PM,,96,131,1,2,33,25
04/10/2015 08:05:00 PM,,140,1223,12,2,28,7
04/10/2015 08:00:00 PM,,159,621,6,17,69,30
04/10/2015 07:45:00 AM,,139,513,5,9,49,3
04/10/2015 07:04:00 PM,,155,1113,11,28,26,25
04/10/2015 07:30:00 PM,,143,1832,18,42,8,33
04/10/2015 07:12:00 PM,,75,1833,18,42,8,33
04/10/2015 07:15:00 PM,,17,2512,25,36,18,33
04/10/2015 05:20:00 PM,,159,1115,11,28,26,3
04/10/2015 08:15:00 PM,,159,711,7,3,68,18
04/10/2015 12:30:00 AM,,159,212,2,4,36,33
04/08/2015 09:00:00 PM,,159,2011,20,40,4,18
04/10/2015 05:35:00 PM,,139,432,4,10,52,9
04/10/2015 01:00:00 PM,,139,233,2,5,41,25
04/10/2015 07:40:00 PM,,64,513,5,34,49,33
04/10/2015 10:00:00 AM,,129,113,1,2,32,33
04/09/2015 08:30:00 PM,,141,2515,25,37,19,2
04/10/2015 08:10:00 PM,,156,323,3,6,69,25
04/10/2015 08:29:00 PM,,155,732,7,6,68,19
04/10/2015 06:15:00 PM,,139,1421,14,1,24,7
04/10/2015 12:15:00 PM,,139,1614,16,41,76,7
04/10/2015 08:30:00 PM,,159,1122,11,28,26,28
04/10/2015 07:28:00 PM,,155,422,4,7,46,28
04/10/2015 06:14:00 PM,,75,821,8,14,57,33
04/08/2015 11:00:00 AM,,19,824,8,14,63,4
04/10/2015 05:18:00 PM,,159,632,6,6,44,3
04/07/2015 04:00:00 PM,,19,2534,25,37,23,33
04/10/2015 07:30:00 PM,,75,833,8,13,65,33
04/10/2015 05:20:00 PM,,75,2533,25,37,25,33
04/10/2015 05:00:00 PM,,157,915,9,11,34,3
10/01/2005 12:01:00 AM,,25,431,4,7,51,33
04/10/2015 05:20:00 PM,,155,2531,25,29,25,3
04/09/2015 01:00:00 PM,,159,2515,25,30,19,33
02/06/2015 09:00:00 AM,,139,1712,17,39,14,9
04/09/2015 01:00:00 PM,,155,323,3,6,69,3
04/10/2015 12:00:00 PM,,139,1925,19,46,6,33
04/10/2015 08:08:00 PM,,159,1915,19,46,3,3
04/09/2015 10:00:00 PM,,139,1932,19,43,7,7
04/10/2015 08:23:00 PM,,129,914,9,25,34,19
04/10/2015 07:09:00 PM,,155,2515,25,37,19,28
04/10/2015 07:00:00 PM,,159,413,4,8,48,30
04/10/2015 07:03:00 PM,,159,1512,15,29,25,2
04/10/2015 08:25:00 PM,,159,821,8,14,58,14
04/10/2015 06:00:00 PM,,159,1814,18,43,7,33
04/10/2015 08:50:00 AM,,19,231,2,20,40,4
04/10/2015 07:17:00 PM,,156,223,2,4,38,33
04/10/2015 08:40:00 PM,,139,215,2,3,38,7
04/10/2015 06:30:00 PM,,139,911,9,12,58,7
04/10/2015 08:20:00 PM,,155,1532,15,37,25,3
04/10/2015 04:00:00 PM,,155,1124,11,28,27,3
04/10/2015 08:55:00 PM,,71,1114,11,28,26,33
04/10/2015 08:50:00 PM,,159,1022,10,24,29,19
04/10/2015 09:31:00 PM,,129,1115,11,28,26,19
04/10/2015 09:35:00 PM,,159,1133,11,24,27,19
04/10/2015 09:34:00 PM,,129,2412,24,50,2,3
04/10/2015 07:00:00 PM,,159,423,4,7,46,25
04/10/2015 06:45:00 PM,,49,1722,17,39,14,4
04/10/2015 05:25:00 PM,,59,714,7,15,67,14
04/10/2015 01:15:00 PM,,159,412,4,8,45,33
04/10/2015 08:30:00 PM,,155,331,3,5,43,19
04/10/2015 09:00:00 AM,,19,414,4,8,43,4
04/10/2015 09:03:00 PM,,44,434,4,10,51,7
04/10/2015 06:40:00 PM,,96,411,4,5,43,8
04/10/2015 08:40:00 PM,,141,611,6,21,71,2
04/10/2015 08:45:00 PM,,159,612,6,17,71,7
04/10/2015 08:40:00 PM,,155,612,6,17,71,3
04/10/2015 08:40:00 PM,,155,612,6,17,71,3
04/10/2015 08:40:00 PM,,159,323,3,6,69,7
04/10/2015 02:00:00 PM,,140,323,3,6,69,4
04/10/2015 09:30:00 PM,,159,423,4,7,46,7
04/10/2015 09:27:00 PM,,159,624,6,8,44,7
04/10/2015 09:15:00 PM,,159,1011,10,24,29,3
04/10/2015 07:50:00 PM,,159,1033,10,12,30,19
04/10/2015 07:55:00 PM,,19,1634,16,38,15,3
04/10/2015 07:10:00 PM,,78,1611,16,41,10,33
04/10/2015 07:30:00 PM,,143,1832,18,42,8,33
04/09/2015 07:07:00 PM,,156,912,9,11,59,25
04/10/2015 05:00:00 PM,,65,1113,11,28,25,3
04/10/2015 08:45:00 PM,,92,723,7,6,68,8
04/10/2015 10:25:00 PM,,155,1511,15,29,25,19
04/10/2015 06:15:00 PM,,155,1231,12,2,28,23
04/10/2015 09:55:00 PM,,92,1011,10,24,29,19
04/10/2015 05:15:00 PM,,156,1214,12,27,24,33
04/10/2015 10:03:00 PM,,124,1022,10,24,29,3
04/10/2015 08:30:00 PM,,155,1112,11,27,23,3
04/10/2015 09:50:00 PM,,155,1122,11,27,23,19
04/10/2015 06:00:00 PM,,19,1133,11,24,29,23
04/10/2015 09:48:00 PM,,96,1113,11,28,26,2
04/10/2015 09:50:00 PM,,129,2212,22,19,75,19
04/10/2015 10:20:00 PM,,155,711,7,20,68,19
04/10/2015 08:45:00 PM,,129,1412,14,35,22,33
04/10/2015 07:31:00 PM,,17,412,4,8,46,28
04/10/2015 09:31:00 PM,,155,1234,12,25,31,34
04/10/2015 01:00:00 AM,,103,113,1,2,32,6
04/10/2015 09:20:00 PM,,159,232,2,20,40,25
04/07/2015 05:30:00 PM,,19,714,7,15,67,33
04/10/2015 10:05:00 PM,,19,323,3,6,69,7
04/10/2015 09:50:00 PM,,67,912,9,11,59,7
04/10/2015 10:00:00 PM,,59,823,8,16,66,33
04/10/2015 10:30:00 PM,,27,1924,19,44,6,7
04/10/2015 08:20:00 PM,,141,2033,20,48,3,7
04/10/2015 10:36:00 PM,,155,2033,20,48,3,3
04/08/2015 07:00:00 PM,,139,411,4,8,45,3
04/10/2015 04:22:00 PM,,65,511,5,9,49,3
04/10/2015 08:28:00 PM,,159,1532,15,28,25,19
04/10/2015 05:00:00 PM,,159,511,5,9,49,3
04/10/2015 07:55:00 PM,,159,733,7,17,68,3
04/10/2015 10:23:00 PM,,159,713,7,16,67,19
04/10/2015 08:00:00 PM,,159,1215,12,27,28,33
04/10/2015 11:00:00 PM,,19,1223,12,2,28,7
04/10/2015 10:30:00 PM,,19,414,4,8,43,7
04/10/2015 10:35:00 PM,,141,931,9,16,61,3
04/10/2015 10:30:00 PM,,19,324,3,5,43,3
04/10/2015 10:36:00 PM,,159,422,4,7,46,3
04/10/2015 10:02:00 PM,,155,735,7,17,67,3
04/06/2015 07:00:00 AM,,139,2534,25,37,23,23
04/10/2015 11:28:00 PM,,141,1011,10,24,29,19
04/10/2015 11:07:00 PM,,159,1024,10,22,30,7
04/10/2015 09:33:00 PM,,59,932,9,16,61,3
04/10/2015 11:00:00 PM,,159,725,7,17,67,25
04/10/2015 10:20:00 PM,,69,1224,12,27,28,30
04/10/2015 10:10:00 PM,,122,2012,20,40,4,3
04/10/2015 11:30:00 PM,,17,524,5,34,53,25
04/10/2015 10:45:00 PM,,139,513,5,9,49,3
04/10/2015 11:09:00 PM,,17,414,4,8,46,19
04/10/2015 11:27:00 PM,,129,123,1,2,32,8
04/11/2015 12:03:00 AM,,139,1511,15,29,25,7
04/10/2015 10:50:00 PM,,155,1523,15,37,25,23
04/10/2015 11:00:00 PM,,139,726,7,15,67,3
04/09/2015 12:00:00 AM,,139,712,7,16,68,7
04/02/2015 06:00:00 PM,,142,1424,14,32,24,33
04/10/2015 09:10:00 PM,,139,2515,25,30,19,3
04/10/2015 11:22:00 PM,,17,823,8,15,66,19
04/10/2015 10:11:00 PM,,159,2532,25,37,25,3
04/10/2015 11:12:00 PM,,159,712,7,16,68,26
04/10/2015 05:40:00 PM,,19,2534,25,37,23,4
08/01/2005 12:10:00 AM,,139,1512,15,29,25,33
04/10/2015 11:16:00 PM,,19,2411,24,49,2,25
04/10/2015 08:58:00 PM,,17,1422,14,26,22,3
04/11/2015 12:01:00 AM,,159,1532,15,28,25,3
04/11/2015 12:05:00 AM,,19,1533,15,28,25,7
04/11/2015 12:07:00 AM,,155,1831,18,42,8,19
04/10/2015 10:47:00 PM,,159,1924,19,44,6,28
04/10/2015 11:40:00 PM,,143,1914,19,46,3,3
04/11/2015 12:56:00 AM,,19,1213,12,1,24,7
04/10/2015 09:00:00 PM,,19,1221,12,26,24,7
03/29/2015 08:25:00 AM,,96,413,4,8,48,9
04/10/2015 08:00:00 PM,,159,1011,10,24,29,18
04/10/2015 09:45:00 PM,,159,1222,12,2,28,33
04/11/2015 12:10:00 AM,,143,1812,18,43,7,3
04/10/2015 05:30:00 PM,,143,1834,18,42,8,33
04/10/2015 11:35:00 PM,,159,1234,12,25,31,2
04/10/2015 07:20:00 PM,,141,911,9,12,58,7
04/10/2015 11:06:00 PM,,159,321,3,5,42,25
04/10/2015 11:45:00 PM,,159,913,9,11,60,19
04/10/2015 09:45:00 PM,,155,213,2,3,35,3
04/11/2015 12:30:00 AM,,17,1131,11,24,26,19
04/11/2015 12:10:00 AM,,155,1124,11,2,27,2
04/11/2015 12:26:00 AM,,159,1121,11,27,23,7
04/10/2015 11:23:00 PM,,175,2222,22,21,71,34
01/01/2015 12:01:00 AM,,139,424,4,10,46,25
04/10/2015 11:00:00 PM,,159,423,4,10,46,3
04/11/2015 01:33:00 AM,,19,612,6,17,71,3
04/10/2015 10:30:00 PM,,175,711,7,3,68,25
04/11/2015 01:30:00 AM,,159,1533,15,24,25,19
04/11/2015 01:07:00 AM,,141,1122,11,28,26,7
04/11/2015 12:32:00 AM,,142,824,8,16,66,28
04/10/2015 10:41:00 PM,,155,331,3,5,43,33
04/08/2015 12:15:00 PM,,139,2212,22,19,75,33
04/11/2015 12:40:00 AM,,142,2223,22,21,73,7
04/10/2015 10:52:00 PM,,19,225,2,3,40,3
04/10/2015 09:50:00 PM,,155,2232,22,34,73,3
04/11/2015 12:00:00 AM,,159,822,8,14,63,7
04/11/2015 01:30:00 AM,,142,2233,22,34,49,3
04/11/2015 02:07:00 AM,,19,725,7,16,67,33
04/10/2015 11:00:00 PM,,159,1224,12,27,28,33
04/11/2015 01:50:00 AM,,143,1831,18,42,8,2
04/10/2015 03:50:00 PM,,159,623,6,6,69,25
04/10/2015 08:00:00 PM,,19,624,6,6,44,3
04/10/2015 11:00:00 PM,,139,632,6,8,44,3
04/10/2015 02:22:00 AM,,139,235,2,20,42,25
04/10/2015 10:20:00 PM,,141,815,8,23,62,33
04/10/2015 06:48:00 PM,,139,1111,11,37,23,3
04/11/2015 01:50:00 AM,,124,1814,18,43,7,7
04/10/2015 10:00:00 PM,,159,1424,14,32,24,33
04/11/2015 01:47:00 AM,,139,414,4,8,46,4
04/09/2015 07:00:00 PM,,124,423,4,7,48,9
04/11/2015 02:40:00 AM,,159,1234,12,25,31,7
04/11/2015 02:13:00 AM,,159,1122,11,28,26,19
04/11/2015 02:00:00 AM,,139,821,8,14,63,2
04/11/2015 01:58:00 AM,,139,1114,11,28,26,3
04/10/2015 11:35:00 PM,,19,934,9,20,61,34
04/11/2015 02:19:00 AM,,159,531,5,9,49,19
04/10/2015 11:38:00 PM,,19,2424,24,49,1,2
04/11/2015 01:23:00 AM,,143,1832,18,42,8,8
04/11/2015 01:07:00 AM,,159,1831,18,42,8,7
04/11/2015 02:02:00 AM,,159,834,8,13,70,34
04/11/2015 01:52:00 AM,,139,715,7,15,67,3
04/10/2015 12:00:00 PM,,19,734,7,17,67,4
04/11/2015 02:15:00 AM,,159,835,8,18,66,7
04/11/2015 02:50:00 AM,,139,511,5,6,49,3
04/10/2015 11:00:00 PM,,19,923,9,14,63,25
04/11/2015 03:00:00 AM,,27,1831,18,42,8,3
04/11/2015 12:05:00 AM,,19,212,2,4,36,6
04/11/2015 02:40:00 AM,,139,235,2,5,41,3
04/11/2015 01:45:00 AM,,155,822,8,14,63,3
04/11/2015 02:55:00 AM,,139,523,5,34,53,3
04/10/2015 06:40:00 PM,,140,511,5,9,49,3
04/06/2015 11:00:00 AM,,139,1434,14,1,24,3
04/10/2015 02:00:00 PM,,139,331,3,5,43,25
04/11/2015 04:00:00 AM,,159,1712,17,39,14,33
04/10/2015 05:30:00 PM,,19,821,8,14,58,25
04/10/2015 07:00:00 PM,,159,1623,16,45,11,3
04/11/2015 12:30:00 AM,,66,813,8,23,56,7
04/11/2015 03:40:00 AM,,163,1913,19,46,3,9
04/10/2015 06:00:00 PM,,129,621,6,17,71,30
04/11/2015 03:15:00 AM,,159,222,2,4,39,7
04/11/2015 03:43:00 AM,,159,1112,11,27,23,7
04/11/2015 03:18:00 AM,,143,2013,20,48,77,4
04/11/2015 02:30:00 AM,,139,424,4,10,46,7
03/30/2015 09:19:00 AM,,124,623,6,17,44,25
04/11/2015 01:50:00 AM,,19,624,6,8,44,3
04/11/2015 03:18:00 AM,,142,1112,11,27,23,3
04/11/2015 04:45:00 AM,,155,1111,11,37,23,3
04/10/2015 10:30:00 PM,,159,1012,10,24,29,7
04/11/2015 12:00:00 AM,,19,313,3,20,42,7
04/11/2015 03:30:00 AM,,19,1924,19,44,6,33
04/09/2015 10:15:00 PM,,159,632,6,6,44,33
04/09/2015 06:00:00 PM,,159,2233,22,34,49,7
04/11/2015 02:30:00 AM,,27,1133,11,24,27,33
03/31/2015 09:00:00 AM,,124,1533,15,28,25,33
